timestamp,hourly_channels,hourly_viewership,channels_change,viewership_change,game_name
2024-04-20 17:00:00+00:00,14,292,1.0,36.0,Red Dead Redemption 2
2024-04-20 18:00:00+00:00,28,1064,14.0,772.0,Red Dead Redemption 2
2024-04-20 19:00:00+00:00,8,220,-20.0,-844.0,Red Dead Redemption 2
2024-04-18 21:00:00+00:00,1,18,,,Retro
2024-04-18 22:00:00+00:00,0,0,-1.0,-18.0,Retro
2024-04-18 23:00:00+00:00,1,199,1.0,199.0,Retro
2024-04-19 00:00:00+00:00,0,0,-1.0,-199.0,Retro
2024-04-19 01:00:00+00:00,0,0,0.0,0.0,Retro
2024-04-19 02:00:00+00:00,0,0,0.0,0.0,Retro
2024-04-19 03:00:00+00:00,0,0,0.0,0.0,Retro
2024-04-19 04:00:00+00:00,0,0,0.0,0.0,Retro
2024-04-19 05:00:00+00:00,0,0,0.0,0.0,Retro
2024-04-19 06:00:00+00:00,0,0,0.0,0.0,Retro
2024-04-19 07:00:00+00:00,2,549,2.0,549.0,Retro
2024-04-19 08:00:00+00:00,0,0,-2.0,-549.0,Retro
2024-04-19 09:00:00+00:00,1,31,1.0,31.0,Retro
2024-04-19 10:00:00+00:00,1,16,0.0,-15.0,Retro
2024-04-19 11:00:00+00:00,0,0,-1.0,-16.0,Retro
2024-04-19 12:00:00+00:00,1,46,1.0,46.0,Retro
2024-04-19 13:00:00+00:00,0,0,-1.0,-46.0,Retro
2024-04-19 14:00:00+00:00,1,36,1.0,36.0,Retro
2024-04-19 15:00:00+00:00,0,0,-1.0,-36.0,Retro
2024-04-19 16:00:00+00:00,0,0,0.0,0.0,Retro
2024-04-19 17:00:00+00:00,0,0,0.0,0.0,Retro
2024-04-19 18:00:00+00:00,1,351,1.0,351.0,Retro
2024-04-19 19:00:00+00:00,0,0,-1.0,-351.0,Retro
2024-04-19 20:00:00+00:00,1,60,1.0,60.0,Retro
2024-04-19 21:00:00+00:00,0,0,-1.0,-60.0,Retro
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,Retro
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,Retro
2024-04-20 00:00:00+00:00,2,154,2.0,154.0,Retro
2024-04-20 01:00:00+00:00,0,0,-2.0,-154.0,Retro
2024-04-20 02:00:00+00:00,1,19,1.0,19.0,Retro
2024-04-20 03:00:00+00:00,3,207,2.0,188.0,Retro
2024-04-20 04:00:00+00:00,0,0,-3.0,-207.0,Retro
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Retro
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,Retro
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,Retro
2024-04-20 08:00:00+00:00,1,66,1.0,66.0,Retro
2024-04-20 09:00:00+00:00,0,0,-1.0,-66.0,Retro
2024-04-20 10:00:00+00:00,0,0,0.0,0.0,Retro
2024-04-20 11:00:00+00:00,3,222,3.0,222.0,Retro
2024-04-20 12:00:00+00:00,7,645,4.0,423.0,Retro
2024-04-20 13:00:00+00:00,0,0,-7.0,-645.0,Retro
2024-04-20 14:00:00+00:00,6,382,6.0,382.0,Retro
2024-04-20 15:00:00+00:00,8,459,2.0,77.0,Retro
2024-04-20 16:00:00+00:00,11,531,3.0,72.0,Retro
2024-04-20 17:00:00+00:00,21,1540,10.0,1009.0,Retro
2024-04-20 18:00:00+00:00,16,759,-5.0,-781.0,Retro
2024-04-20 19:00:00+00:00,10,347,-6.0,-412.0,Retro
2024-04-20 02:00:00+00:00,1,71,,,RimWorld
2024-04-20 03:00:00+00:00,0,0,-1.0,-71.0,RimWorld
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,RimWorld
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,RimWorld
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,RimWorld
2024-04-20 07:00:00+00:00,1,108,1.0,108.0,RimWorld
2024-04-20 08:00:00+00:00,1,107,0.0,-1.0,RimWorld
2024-04-20 09:00:00+00:00,0,0,-1.0,-107.0,RimWorld
2024-04-20 10:00:00+00:00,3,120,3.0,120.0,RimWorld
2024-04-20 11:00:00+00:00,3,304,0.0,184.0,RimWorld
2024-04-20 12:00:00+00:00,5,721,2.0,417.0,RimWorld
2024-04-20 13:00:00+00:00,5,148,0.0,-573.0,RimWorld
2024-04-20 14:00:00+00:00,9,1943,4.0,1795.0,RimWorld
2024-04-20 15:00:00+00:00,11,1304,2.0,-639.0,RimWorld
2024-04-20 16:00:00+00:00,16,1362,5.0,58.0,RimWorld
2024-04-20 17:00:00+00:00,18,676,2.0,-686.0,RimWorld
2024-04-20 18:00:00+00:00,13,212,-5.0,-464.0,RimWorld
2024-04-20 19:00:00+00:00,12,201,-1.0,-11.0,RimWorld
2024-04-19 17:00:00+00:00,3,205,,,Rise Online
2024-04-19 18:00:00+00:00,1,815,-2.0,610.0,Rise Online
2024-04-19 19:00:00+00:00,2,136,1.0,-679.0,Rise Online
2024-04-19 20:00:00+00:00,0,0,-2.0,-136.0,Rise Online
2024-04-19 21:00:00+00:00,2,83,2.0,83.0,Rise Online
2024-04-19 22:00:00+00:00,0,0,-2.0,-83.0,Rise Online
2024-04-19 23:00:00+00:00,2,142,2.0,142.0,Rise Online
2024-04-20 00:00:00+00:00,0,0,-2.0,-142.0,Rise Online
2024-04-20 01:00:00+00:00,1,2,1.0,2.0,Rise Online
2024-04-20 02:00:00+00:00,0,0,-1.0,-2.0,Rise Online
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,Rise Online
2024-04-20 04:00:00+00:00,1,128,1.0,128.0,Rise Online
2024-04-20 05:00:00+00:00,0,0,-1.0,-128.0,Rise Online
2024-04-20 06:00:00+00:00,2,392,2.0,392.0,Rise Online
2024-04-20 07:00:00+00:00,1,86,-1.0,-306.0,Rise Online
2024-04-20 08:00:00+00:00,1,230,0.0,144.0,Rise Online
2024-04-20 09:00:00+00:00,1,102,0.0,-128.0,Rise Online
2024-04-20 10:00:00+00:00,6,106,5.0,4.0,Rise Online
2024-04-20 11:00:00+00:00,3,68,-3.0,-38.0,Rise Online
2024-04-20 12:00:00+00:00,3,206,0.0,138.0,Rise Online
2024-04-20 13:00:00+00:00,1,75,-2.0,-131.0,Rise Online
2024-04-20 14:00:00+00:00,5,1277,4.0,1202.0,Rise Online
2024-04-20 15:00:00+00:00,7,2113,2.0,836.0,Rise Online
2024-04-20 16:00:00+00:00,7,1188,0.0,-925.0,Rise Online
2024-04-20 17:00:00+00:00,12,1135,5.0,-53.0,Rise Online
2024-04-20 18:00:00+00:00,13,1163,1.0,28.0,Rise Online
2024-04-20 19:00:00+00:00,8,3910,-5.0,2747.0,Rise Online
2024-04-19 04:00:00+00:00,1,54,,,Rocket League
2024-04-19 05:00:00+00:00,0,0,-1.0,-54.0,Rocket League
2024-04-19 06:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-19 07:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-19 08:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-19 09:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-19 10:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-19 11:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-19 12:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-19 13:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-19 14:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-19 15:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-19 16:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-19 17:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-19 18:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-19 19:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,Rocket League
2024-04-20 07:00:00+00:00,1,16,1.0,16.0,Rocket League
2024-04-20 08:00:00+00:00,0,0,-1.0,-16.0,Rocket League
2024-04-20 09:00:00+00:00,1,25,1.0,25.0,Rocket League
2024-04-20 10:00:00+00:00,1,1270,0.0,1245.0,Rocket League
2024-04-20 11:00:00+00:00,2,30,1.0,-1240.0,Rocket League
2024-04-20 12:00:00+00:00,1,29,-1.0,-1.0,Rocket League
2024-04-20 13:00:00+00:00,2,158,1.0,129.0,Rocket League
2024-04-20 14:00:00+00:00,7,199,5.0,41.0,Rocket League
2024-04-20 15:00:00+00:00,2,67,-5.0,-132.0,Rocket League
2024-04-20 16:00:00+00:00,10,274,8.0,207.0,Rocket League
2024-04-20 17:00:00+00:00,17,483,7.0,209.0,Rocket League
2024-04-20 18:00:00+00:00,34,2620,17.0,2137.0,Rocket League
2024-04-20 19:00:00+00:00,19,1381,-15.0,-1239.0,Rocket League
2024-04-19 10:00:00+00:00,1,11606,,,Rust
2024-04-19 11:00:00+00:00,0,0,-1.0,-11606.0,Rust
2024-04-19 12:00:00+00:00,0,0,0.0,0.0,Rust
2024-04-19 13:00:00+00:00,0,0,0.0,0.0,Rust
2024-04-19 14:00:00+00:00,0,0,0.0,0.0,Rust
2024-04-19 15:00:00+00:00,0,0,0.0,0.0,Rust
2024-04-19 16:00:00+00:00,0,0,0.0,0.0,Rust
2024-04-19 17:00:00+00:00,0,0,0.0,0.0,Rust
2024-04-19 18:00:00+00:00,0,0,0.0,0.0,Rust
2024-04-19 19:00:00+00:00,0,0,0.0,0.0,Rust
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,Rust
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,Rust
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,Rust
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,Rust
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,Rust
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,Rust
2024-04-20 02:00:00+00:00,1,517,1.0,517.0,Rust
2024-04-20 03:00:00+00:00,1,26984,0.0,26467.0,Rust
2024-04-20 04:00:00+00:00,1,2806,0.0,-24178.0,Rust
2024-04-20 05:00:00+00:00,2,4283,1.0,1477.0,Rust
2024-04-20 06:00:00+00:00,3,4493,1.0,210.0,Rust
2024-04-20 07:00:00+00:00,3,992,0.0,-3501.0,Rust
2024-04-20 08:00:00+00:00,1,119,-2.0,-873.0,Rust
2024-04-20 09:00:00+00:00,2,6171,1.0,6052.0,Rust
2024-04-20 10:00:00+00:00,7,11900,5.0,5729.0,Rust
2024-04-20 11:00:00+00:00,2,588,-5.0,-11312.0,Rust
2024-04-20 12:00:00+00:00,13,13090,11.0,12502.0,Rust
2024-04-20 13:00:00+00:00,11,3929,-2.0,-9161.0,Rust
2024-04-20 14:00:00+00:00,13,5389,2.0,1460.0,Rust
2024-04-20 15:00:00+00:00,8,2871,-5.0,-2518.0,Rust
2024-04-20 16:00:00+00:00,9,642,1.0,-2229.0,Rust
2024-04-20 17:00:00+00:00,8,526,-1.0,-116.0,Rust
2024-04-20 18:00:00+00:00,5,4800,-3.0,4274.0,Rust
2024-04-20 19:00:00+00:00,4,281,-1.0,-4519.0,Rust
2024-04-20 04:00:00+00:00,1,67,,,SMITE
2024-04-20 05:00:00+00:00,0,0,-1.0,-67.0,SMITE
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,SMITE
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,SMITE
2024-04-20 08:00:00+00:00,0,0,0.0,0.0,SMITE
2024-04-20 09:00:00+00:00,1,157,1.0,157.0,SMITE
2024-04-20 10:00:00+00:00,3,715,2.0,558.0,SMITE
2024-04-20 11:00:00+00:00,2,132,-1.0,-583.0,SMITE
2024-04-20 12:00:00+00:00,4,93,2.0,-39.0,SMITE
2024-04-20 13:00:00+00:00,1,4,-3.0,-89.0,SMITE
2024-04-20 14:00:00+00:00,2,5,1.0,1.0,SMITE
2024-04-20 15:00:00+00:00,6,1223,4.0,1218.0,SMITE
2024-04-20 16:00:00+00:00,14,1114,8.0,-109.0,SMITE
2024-04-20 17:00:00+00:00,25,414,11.0,-700.0,SMITE
2024-04-20 18:00:00+00:00,26,227,1.0,-187.0,SMITE
2024-04-20 19:00:00+00:00,10,113,-16.0,-114.0,SMITE
2024-04-20 09:00:00+00:00,1,2084,,,Sea of Thieves
2024-04-20 10:00:00+00:00,1,13,0.0,-2071.0,Sea of Thieves
2024-04-20 11:00:00+00:00,5,173,4.0,160.0,Sea of Thieves
2024-04-20 12:00:00+00:00,9,549,4.0,376.0,Sea of Thieves
2024-04-20 13:00:00+00:00,7,495,-2.0,-54.0,Sea of Thieves
2024-04-20 14:00:00+00:00,5,359,-2.0,-136.0,Sea of Thieves
2024-04-20 15:00:00+00:00,7,444,2.0,85.0,Sea of Thieves
2024-04-20 16:00:00+00:00,18,713,11.0,269.0,Sea of Thieves
2024-04-20 17:00:00+00:00,16,990,-2.0,277.0,Sea of Thieves
2024-04-20 18:00:00+00:00,22,644,6.0,-346.0,Sea of Thieves
2024-04-20 19:00:00+00:00,7,145,-15.0,-499.0,Sea of Thieves
2024-04-20 13:00:00+00:00,1,570,,,Sketchy's Contract
2024-04-20 14:00:00+00:00,1,383,0.0,-187.0,Sketchy's Contract
2024-04-20 15:00:00+00:00,1,1118,0.0,735.0,Sketchy's Contract
2024-04-20 16:00:00+00:00,1,40,0.0,-1078.0,Sketchy's Contract
2024-04-20 17:00:00+00:00,5,7804,4.0,7764.0,Sketchy's Contract
2024-04-20 18:00:00+00:00,1,219,-4.0,-7585.0,Sketchy's Contract
2024-04-20 19:00:00+00:00,1,4,0.0,-215.0,Sketchy's Contract
2024-04-20 03:00:00+00:00,1,4,,,Slay the Spire
2024-04-20 04:00:00+00:00,0,0,-1.0,-4.0,Slay the Spire
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Slay the Spire
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,Slay the Spire
2024-04-20 07:00:00+00:00,1,10,1.0,10.0,Slay the Spire
2024-04-20 08:00:00+00:00,0,0,-1.0,-10.0,Slay the Spire
2024-04-20 09:00:00+00:00,0,0,0.0,0.0,Slay the Spire
2024-04-20 10:00:00+00:00,0,0,0.0,0.0,Slay the Spire
2024-04-20 11:00:00+00:00,0,0,0.0,0.0,Slay the Spire
2024-04-20 12:00:00+00:00,0,0,0.0,0.0,Slay the Spire
2024-04-20 13:00:00+00:00,1,3171,1.0,3171.0,Slay the Spire
2024-04-20 14:00:00+00:00,0,0,-1.0,-3171.0,Slay the Spire
2024-04-20 15:00:00+00:00,2,308,2.0,308.0,Slay the Spire
2024-04-20 16:00:00+00:00,3,2056,1.0,1748.0,Slay the Spire
2024-04-20 17:00:00+00:00,5,47,2.0,-2009.0,Slay the Spire
2024-04-20 18:00:00+00:00,7,1574,2.0,1527.0,Slay the Spire
2024-04-20 19:00:00+00:00,9,20,2.0,-1554.0,Slay the Spire
2024-04-19 10:00:00+00:00,1,1,,,Slots
2024-04-19 11:00:00+00:00,0,0,-1.0,-1.0,Slots
2024-04-19 12:00:00+00:00,0,0,0.0,0.0,Slots
2024-04-19 13:00:00+00:00,3,209,3.0,209.0,Slots
2024-04-19 14:00:00+00:00,1,30,-2.0,-179.0,Slots
2024-04-19 15:00:00+00:00,0,0,-1.0,-30.0,Slots
2024-04-19 16:00:00+00:00,0,0,0.0,0.0,Slots
2024-04-19 17:00:00+00:00,0,0,0.0,0.0,Slots
2024-04-19 18:00:00+00:00,0,0,0.0,0.0,Slots
2024-04-19 19:00:00+00:00,0,0,0.0,0.0,Slots
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,Slots
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,Slots
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,Slots
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,Slots
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,Slots
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,Slots
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,Slots
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,Slots
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,Slots
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Slots
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,Slots
2024-04-20 07:00:00+00:00,1,1870,1.0,1870.0,Slots
2024-04-20 08:00:00+00:00,0,0,-1.0,-1870.0,Slots
2024-04-20 09:00:00+00:00,1,1,1.0,1.0,Slots
2024-04-20 10:00:00+00:00,0,0,-1.0,-1.0,Slots
2024-04-20 11:00:00+00:00,0,0,0.0,0.0,Slots
2024-04-20 12:00:00+00:00,3,1964,3.0,1964.0,Slots
2024-04-20 13:00:00+00:00,2,2250,-1.0,286.0,Slots
2024-04-20 14:00:00+00:00,5,545,3.0,-1705.0,Slots
2024-04-20 15:00:00+00:00,6,981,1.0,436.0,Slots
2024-04-20 16:00:00+00:00,5,129,-1.0,-852.0,Slots
2024-04-20 17:00:00+00:00,16,1330,11.0,1201.0,Slots
2024-04-20 18:00:00+00:00,24,3797,8.0,2467.0,Slots
2024-04-20 19:00:00+00:00,32,8983,8.0,5186.0,Slots
2024-04-19 09:00:00+00:00,1,16,,,Special Events
2024-04-19 10:00:00+00:00,0,0,-1.0,-16.0,Special Events
2024-04-19 11:00:00+00:00,0,0,0.0,0.0,Special Events
2024-04-19 12:00:00+00:00,0,0,0.0,0.0,Special Events
2024-04-19 13:00:00+00:00,1,33,1.0,33.0,Special Events
2024-04-19 14:00:00+00:00,0,0,-1.0,-33.0,Special Events
2024-04-19 15:00:00+00:00,0,0,0.0,0.0,Special Events
2024-04-19 16:00:00+00:00,1,81,1.0,81.0,Special Events
2024-04-19 17:00:00+00:00,0,0,-1.0,-81.0,Special Events
2024-04-19 18:00:00+00:00,0,0,0.0,0.0,Special Events
2024-04-19 19:00:00+00:00,0,0,0.0,0.0,Special Events
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,Special Events
2024-04-19 21:00:00+00:00,1,42,1.0,42.0,Special Events
2024-04-19 22:00:00+00:00,0,0,-1.0,-42.0,Special Events
2024-04-19 23:00:00+00:00,1,20,1.0,20.0,Special Events
2024-04-20 00:00:00+00:00,0,0,-1.0,-20.0,Special Events
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,Special Events
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,Special Events
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,Special Events
2024-04-20 04:00:00+00:00,1,23,1.0,23.0,Special Events
2024-04-20 05:00:00+00:00,0,0,-1.0,-23.0,Special Events
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,Special Events
2024-04-20 07:00:00+00:00,2,82,2.0,82.0,Special Events
2024-04-20 08:00:00+00:00,3,288,1.0,206.0,Special Events
2024-04-20 09:00:00+00:00,2,266,-1.0,-22.0,Special Events
2024-04-20 10:00:00+00:00,4,136,2.0,-130.0,Special Events
2024-04-20 11:00:00+00:00,1,95,-3.0,-41.0,Special Events
2024-04-20 12:00:00+00:00,4,9195,3.0,9100.0,Special Events
2024-04-20 13:00:00+00:00,8,1741,4.0,-7454.0,Special Events
2024-04-20 14:00:00+00:00,8,812,0.0,-929.0,Special Events
2024-04-20 15:00:00+00:00,11,1673,3.0,861.0,Special Events
2024-04-20 16:00:00+00:00,13,545,2.0,-1128.0,Special Events
2024-04-20 17:00:00+00:00,12,329,-1.0,-216.0,Special Events
2024-04-20 18:00:00+00:00,15,1282,3.0,953.0,Special Events
2024-04-20 19:00:00+00:00,10,491,-5.0,-791.0,Special Events
2024-04-18 19:00:00+00:00,1,12,,,Sports
2024-04-18 20:00:00+00:00,1,49,0.0,37.0,Sports
2024-04-18 21:00:00+00:00,0,0,-1.0,-49.0,Sports
2024-04-18 22:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-18 23:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-19 00:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-19 01:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-19 02:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-19 03:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-19 04:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-19 05:00:00+00:00,1,12,1.0,12.0,Sports
2024-04-19 06:00:00+00:00,0,0,-1.0,-12.0,Sports
2024-04-19 07:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-19 08:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-19 09:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-19 10:00:00+00:00,1,28,1.0,28.0,Sports
2024-04-19 11:00:00+00:00,0,0,-1.0,-28.0,Sports
2024-04-19 12:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-19 13:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-19 14:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-19 15:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-19 16:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-19 17:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-19 18:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-19 19:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-20 01:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-20 02:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-20 03:00:00+00:00,1,14,1.0,14.0,Sports
2024-04-20 04:00:00+00:00,0,0,-1.0,-14.0,Sports
2024-04-20 05:00:00+00:00,1,14,1.0,14.0,Sports
2024-04-20 06:00:00+00:00,0,0,-1.0,-14.0,Sports
2024-04-20 07:00:00+00:00,2,65,2.0,65.0,Sports
2024-04-20 08:00:00+00:00,0,0,-2.0,-65.0,Sports
2024-04-20 09:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-20 10:00:00+00:00,2,14,2.0,14.0,Sports
2024-04-20 11:00:00+00:00,0,0,-2.0,-14.0,Sports
2024-04-20 12:00:00+00:00,0,0,0.0,0.0,Sports
2024-04-20 13:00:00+00:00,8,159972,8.0,159972.0,Sports
2024-04-20 14:00:00+00:00,5,2983,-3.0,-156989.0,Sports
2024-04-20 15:00:00+00:00,12,1778,7.0,-1205.0,Sports
2024-04-20 16:00:00+00:00,8,394,-4.0,-1384.0,Sports
2024-04-20 17:00:00+00:00,13,1352,5.0,958.0,Sports
2024-04-20 18:00:00+00:00,25,4729,12.0,3377.0,Sports
2024-04-20 19:00:00+00:00,17,1787,-8.0,-2942.0,Sports
2024-04-18 20:00:00+00:00,1,39,,,Star Citizen
2024-04-18 21:00:00+00:00,0,0,-1.0,-39.0,Star Citizen
2024-04-18 22:00:00+00:00,1,41,1.0,41.0,Star Citizen
2024-04-18 23:00:00+00:00,0,0,-1.0,-41.0,Star Citizen
2024-04-19 00:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-19 01:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-19 02:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-19 03:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-19 04:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-19 05:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-19 06:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-19 07:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-19 08:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-19 09:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-19 10:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-19 11:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-19 12:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-19 13:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-19 14:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-19 15:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-19 16:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-19 17:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-19 18:00:00+00:00,1,1,1.0,1.0,Star Citizen
2024-04-19 19:00:00+00:00,0,0,-1.0,-1.0,Star Citizen
2024-04-19 20:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-19 21:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-19 22:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-19 23:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-20 00:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-20 01:00:00+00:00,1,187,1.0,187.0,Star Citizen
2024-04-20 02:00:00+00:00,0,0,-1.0,-187.0,Star Citizen
2024-04-20 03:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-20 04:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-20 05:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-20 06:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-20 07:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-20 08:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-20 09:00:00+00:00,0,0,0.0,0.0,Star Citizen
2024-04-20 10:00:00+00:00,1,47,1.0,47.0,Star Citizen
2024-04-20 11:00:00+00:00,0,0,-1.0,-47.0,Star Citizen
2024-04-20 12:00:00+00:00,3,11,3.0,11.0,Star Citizen
2024-04-20 13:00:00+00:00,1,2531,-2.0,2520.0,Star Citizen
2024-04-20 14:00:00+00:00,5,159,4.0,-2372.0,Star Citizen
2024-04-20 15:00:00+00:00,7,294,2.0,135.0,Star Citizen
2024-04-20 16:00:00+00:00,13,814,6.0,520.0,Star Citizen
2024-04-20 17:00:00+00:00,19,850,6.0,36.0,Star Citizen
2024-04-20 18:00:00+00:00,30,573,11.0,-277.0,Star Citizen
2024-04-20 19:00:00+00:00,15,60,-15.0,-513.0,Star Citizen
2024-04-20 10:00:00+00:00,1,1,,,StarCraft II
2024-04-20 11:00:00+00:00,0,0,-1.0,-1.0,StarCraft II
2024-04-20 12:00:00+00:00,1,1,1.0,1.0,StarCraft II
2024-04-20 13:00:00+00:00,2,143,1.0,142.0,StarCraft II
2024-04-20 14:00:00+00:00,2,66,0.0,-77.0,StarCraft II
2024-04-20 15:00:00+00:00,6,57,4.0,-9.0,StarCraft II
2024-04-20 16:00:00+00:00,9,65,3.0,8.0,StarCraft II
2024-04-20 17:00:00+00:00,20,1584,11.0,1519.0,StarCraft II
2024-04-20 18:00:00+00:00,10,122,-10.0,-1462.0,StarCraft II
2024-04-20 19:00:00+00:00,22,514,12.0,392.0,StarCraft II
2024-04-19 15:00:00+00:00,1,34,,,Stardew Valley
2024-04-19 16:00:00+00:00,0,0,-1.0,-34.0,Stardew Valley
